time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,State
2024-02-29,36.4,22.6,0.0,19.1,Andhra Pradesh
2024-03-01,35.2,21.6,0.0,15.9,Andhra Pradesh
2024-03-02,36.8,21.7,0.0,19.7,Andhra Pradesh
2024-03-03,36.8,23.1,0.0,24.1,Andhra Pradesh
2024-03-04,36.1,22.9,0.0,17.9,Andhra Pradesh
2024-03-05,36.6,21.9,0.1,18.2,Andhra Pradesh
2024-03-06,37.4,23.1,0.0,20.4,Andhra Pradesh
2024-03-07,38.1,22.7,0.0,23.8,Andhra Pradesh
2024-03-08,37.3,24.0,0.0,19.5,Andhra Pradesh
2024-03-09,36.5,23.9,0.0,16.7,Andhra Pradesh
2024-03-10,35.9,25.4,0.0,18.4,Andhra Pradesh
2024-03-11,35.1,24.7,0.4,14.8,Andhra Pradesh
2024-03-12,37.7,23.9,0.0,14.7,Andhra Pradesh
2024-03-13,39.6,24.5,0.0,22.5,Andhra Pradesh
2024-03-14,39.2,24.6,0.0,22.8,Andhra Pradesh
2024-03-15,37.3,24.3,0.0,18.6,Andhra Pradesh
2024-03-16,37.1,24.8,0.4,20.4,Andhra Pradesh
2024-03-17,36.9,24.7,0.0,19.6,Andhra Pradesh
2024-03-18,37.7,23.6,0.6,20.4,Andhra Pradesh
2024-03-19,37.0,24.2,0.4,18.7,Andhra Pradesh
2024-03-20,32.3,24.7,2.1,16.4,Andhra Pradesh
2024-03-21,35.5,23.2,0.0,23.4,Andhra Pradesh
2024-03-22,36.5,23.5,0.0,18.9,Andhra Pradesh
2024-03-23,38.0,23.6,0.0,19.4,Andhra Pradesh
2024-03-24,37.9,25.4,0.1,18.6,Andhra Pradesh
2024-03-25,37.8,24.4,0.3,18.6,Andhra Pradesh
2024-03-26,38.3,23.3,0.0,18.4,Andhra Pradesh
2024-03-27,37.9,23.4,0.0,18.7,Andhra Pradesh
2024-03-28,39.1,25.1,0.0,17.4,Andhra Pradesh
2024-03-29,40.4,25.2,0.0,20.6,Andhra Pradesh
2024-03-30,40.9,23.5,0.0,18.1,Andhra Pradesh
2024-03-31,39.8,23.6,0.0,19.1,Andhra Pradesh
2024-04-01,40.7,24.5,0.0,18.5,Andhra Pradesh
2024-04-02,41.0,25.0,0.0,20.8,Andhra Pradesh
2024-04-03,41.1,25.3,0.0,19.1,Andhra Pradesh
2024-04-04,41.6,25.3,0.0,20.0,Andhra Pradesh
2024-04-05,42.3,25.7,0.0,22.7,Andhra Pradesh
2024-04-06,44.1,26.3,0.0,22.2,Andhra Pradesh
2024-04-07,43.9,26.8,0.0,22.1,Andhra Pradesh
2024-04-08,38.8,26.2,0.4,23.4,Andhra Pradesh
2024-04-09,38.1,26.3,0.0,19.8,Andhra Pradesh
2024-04-10,38.3,24.8,0.0,21.4,Andhra Pradesh
2024-04-11,39.1,24.6,0.1,21.4,Andhra Pradesh
2024-04-12,37.6,26.8,1.2,19.4,Andhra Pradesh
2024-04-13,38.8,26.2,0.0,19.4,Andhra Pradesh
2024-04-14,39.1,26.2,0.0,19.9,Andhra Pradesh
2024-04-15,40.9,25.0,0.0,20.4,Andhra Pradesh
2024-04-16,41.8,26.0,0.0,23.8,Andhra Pradesh
2024-04-17,42.9,27.2,0.0,15.9,Andhra Pradesh
2024-04-18,42.9,27.8,0.0,19.1,Andhra Pradesh
2024-04-19,42.8,28.0,0.0,19.0,Andhra Pradesh
2024-04-20,39.7,28.8,0.8,13.7,Andhra Pradesh
2024-04-21,42.6,28.4,0.0,19.8,Andhra Pradesh
2024-04-22,42.8,25.9,0.0,22.0,Andhra Pradesh
2024-04-23,41.4,26.4,0.0,19.5,Andhra Pradesh
2024-04-24,43.3,24.8,0.0,24.5,Andhra Pradesh
2024-04-25,42.2,26.5,0.0,20.2,Andhra Pradesh
2024-04-26,41.6,26.2,0.0,18.1,Andhra Pradesh
2024-04-27,42.6,26.2,0.0,23.2,Andhra Pradesh
2024-04-28,43.4,26.0,0.0,18.7,Andhra Pradesh
2024-04-29,42.9,26.7,0.0,18.4,Andhra Pradesh
2024-04-30,43.6,26.7,0.0,20.7,Andhra Pradesh
2024-05-01,45.9,28.6,0.0,24.0,Andhra Pradesh
2024-05-02,44.7,30.1,0.0,23.8,Andhra Pradesh
2024-05-03,44.8,30.3,0.0,24.6,Andhra Pradesh
2024-05-04,44.7,29.9,0.1,20.5,Andhra Pradesh
2024-05-05,44.3,29.5,0.0,18.1,Andhra Pradesh
2024-05-06,44.3,30.0,1.0,16.8,Andhra Pradesh
2024-05-07,36.3,27.8,7.3,24.6,Andhra Pradesh
2024-05-08,40.5,25.2,11.9,20.9,Andhra Pradesh
2024-05-09,37.3,28.2,5.9,17.1,Andhra Pradesh
2024-05-10,36.7,24.9,7.9,18.9,Andhra Pradesh
2024-05-11,39.0,28.2,0.0,18.4,Andhra Pradesh
2024-05-12,40.3,28.2,0.7,19.3,Andhra Pradesh
2024-05-13,37.5,28.3,6.6,11.5,Andhra Pradesh
2024-05-14,34.1,26.4,10.2,20.9,Andhra Pradesh
2024-05-15,38.7,27.8,0.2,22.8,Andhra Pradesh
2024-05-16,32.9,26.0,21.4,15.5,Andhra Pradesh
2024-05-17,32.9,24.6,11.6,12.0,Andhra Pradesh
2024-05-18,32.1,25.5,20.8,15.3,Andhra Pradesh
2024-05-19,36.3,25.9,19.3,14.1,Andhra Pradesh
2024-05-20,35.7,25.7,14.3,15.5,Andhra Pradesh
2024-05-21,32.3,26.9,7.9,19.2,Andhra Pradesh
2024-05-22,34.7,26.0,22.0,18.4,Andhra Pradesh
2024-05-23,37.1,26.3,1.1,14.8,Andhra Pradesh
2024-05-24,40.1,28.2,0.8,18.9,Andhra Pradesh
2024-05-25,38.0,29.0,0.0,15.6,Andhra Pradesh
2024-05-26,40.1,30.6,0.0,20.7,Andhra Pradesh
2024-05-27,39.8,30.7,0.0,22.4,Andhra Pradesh
2024-05-28,40.6,31.2,0.0,19.4,Andhra Pradesh
2024-05-29,41.6,30.7,0.0,19.1,Andhra Pradesh
2024-05-30,43.1,31.7,0.0,17.7,Andhra Pradesh
2024-05-31,44.3,30.0,0.0,17.8,Andhra Pradesh
2024-06-01,43.1,30.5,1.3,18.4,Andhra Pradesh
2024-06-02,34.5,26.8,33.3,20.1,Andhra Pradesh
2024-06-03,32.5,26.3,1.9,12.0,Andhra Pradesh
2024-06-04,36.6,26.6,10.5,14.2,Andhra Pradesh
2024-06-05,32.6,26.1,24.0,20.2,Andhra Pradesh
2024-06-06,31.1,26.0,28.4,14.5,Andhra Pradesh
2024-06-07,32.4,26.2,12.0,13.5,Andhra Pradesh
2024-06-08,31.9,25.8,3.2,12.9,Andhra Pradesh
2024-06-09,33.5,25.7,3.1,19.8,Andhra Pradesh
2024-06-10,33.2,26.1,2.7,20.5,Andhra Pradesh
2024-06-11,32.9,27.3,6.6,19.5,Andhra Pradesh
2024-06-12,33.1,26.4,1.1,18.0,Andhra Pradesh
2024-06-13,34.5,26.7,5.2,19.2,Andhra Pradesh
2024-06-14,34.4,26.7,0.3,17.1,Andhra Pradesh
2024-06-15,35.5,27.1,0.2,16.1,Andhra Pradesh
2024-06-16,35.8,28.2,0.2,13.8,Andhra Pradesh
2024-06-17,36.1,27.1,1.0,13.8,Andhra Pradesh
2024-06-18,37.1,28.0,0.0,16.6,Andhra Pradesh
2024-06-19,35.8,27.7,0.2,20.2,Andhra Pradesh
2024-06-20,37.9,28.8,0.0,16.2,Andhra Pradesh
2024-06-21,37.2,29.1,0.9,20.9,Andhra Pradesh
2024-06-22,36.5,29.3,0.1,17.5,Andhra Pradesh
2024-06-23,37.2,26.4,1.0,16.5,Andhra Pradesh
2024-06-24,38.4,27.2,0.1,17.3,Andhra Pradesh
2024-06-25,37.1,27.3,13.7,21.3,Andhra Pradesh
2024-06-26,35.6,26.7,9.4,20.6,Andhra Pradesh
2024-06-27,28.3,26.2,13.9,17.2,Andhra Pradesh
2024-06-28,34.2,26.8,0.8,21.6,Andhra Pradesh
2024-06-29,34.0,26.7,0.0,19.1,Andhra Pradesh
2024-06-30,34.2,28.2,0.0,14.9,Andhra Pradesh
2024-07-01,34.4,26.2,1.2,18.8,Andhra Pradesh
2024-07-02,34.9,28.0,0.0,23.1,Andhra Pradesh
2024-07-03,35.4,27.8,0.3,19.1,Andhra Pradesh
2024-07-04,35.2,28.4,0.0,19.8,Andhra Pradesh
2024-07-05,36.0,25.9,5.2,23.3,Andhra Pradesh
2024-07-06,32.7,25.7,16.8,19.5,Andhra Pradesh
2024-07-07,30.3,25.3,16.5,14.1,Andhra Pradesh
2024-07-08,32.8,26.3,5.4,16.1,Andhra Pradesh
2024-07-09,31.0,25.3,9.2,15.3,Andhra Pradesh
2024-07-10,34.6,25.8,0.4,13.1,Andhra Pradesh
2024-07-11,34.9,26.9,0.3,18.6,Andhra Pradesh
2024-07-12,35.2,27.6,1.2,18.4,Andhra Pradesh
2024-07-13,30.5,25.6,15.1,17.7,Andhra Pradesh
2024-07-14,27.1,25.1,17.8,21.6,Andhra Pradesh
2024-07-15,26.9,25.2,37.4,16.9,Andhra Pradesh
2024-07-16,32.3,25.4,12.6,24.9,Andhra Pradesh
2024-07-17,31.4,25.0,10.3,24.1,Andhra Pradesh
2024-07-18,29.6,26.9,5.9,23.2,Andhra Pradesh
2024-07-19,26.8,24.8,41.2,25.3,Andhra Pradesh
2024-07-20,27.7,24.8,28.8,22.0,Andhra Pradesh
2024-07-21,30.6,25.0,10.3,27.0,Andhra Pradesh
2024-07-22,32.1,24.7,6.0,23.6,Andhra Pradesh
2024-07-23,29.5,25.7,6.6,24.5,Andhra Pradesh
2024-07-24,29.8,25.0,7.7,19.1,Andhra Pradesh
2024-07-25,32.0,25.0,6.0,27.4,Andhra Pradesh
2024-07-26,32.0,24.8,4.3,21.3,Andhra Pradesh
2024-07-27,30.5,26.2,1.2,27.7,Andhra Pradesh
2024-07-28,33.5,25.3,3.5,28.5,Andhra Pradesh
2024-07-29,33.7,27.3,1.2,23.4,Andhra Pradesh
2024-07-30,33.2,25.4,2.3,20.9,Andhra Pradesh
2024-07-31,31.7,26.9,0.2,22.0,Andhra Pradesh
2024-08-01,32.3,26.9,0.4,18.6,Andhra Pradesh
2024-08-02,32.3,26.2,0.1,23.8,Andhra Pradesh
2024-08-03,32.5,26.5,0.2,23.9,Andhra Pradesh
2024-08-04,34.5,26.9,0.2,21.0,Andhra Pradesh
2024-08-05,34.1,26.7,0.0,11.9,Andhra Pradesh
2024-08-06,32.4,26.1,1.3,15.3,Andhra Pradesh
2024-08-07,27.7,24.9,8.3,14.3,Andhra Pradesh
2024-08-08,32.1,24.7,7.0,14.6,Andhra Pradesh
2024-08-09,33.0,25.5,0.8,14.8,Andhra Pradesh
2024-08-10,33.9,25.2,0.7,13.0,Andhra Pradesh
2024-08-11,33.8,26.3,0.0,11.2,Andhra Pradesh
2024-08-12,34.4,26.0,0.4,12.3,Andhra Pradesh
2024-08-13,34.3,25.0,3.3,13.0,Andhra Pradesh
2024-08-14,35.0,25.8,0.1,13.4,Andhra Pradesh
2024-08-15,34.4,25.9,0.4,15.3,Andhra Pradesh
2024-08-16,34.9,26.1,1.3,16.5,Andhra Pradesh
2024-08-17,34.3,25.5,0.4,14.0,Andhra Pradesh
2024-08-18,35.5,26.4,5.8,14.3,Andhra Pradesh
2024-08-19,34.7,25.0,14.3,14.4,Andhra Pradesh
2024-08-20,35.7,25.6,0.0,16.7,Andhra Pradesh
2024-08-21,35.5,26.6,1.3,17.7,Andhra Pradesh
2024-08-22,32.9,27.0,1.6,12.6,Andhra Pradesh
2024-08-23,34.4,26.1,0.6,15.6,Andhra Pradesh
2024-08-24,33.4,26.2,1.9,21.2,Andhra Pradesh
2024-08-25,33.1,25.0,2.6,22.8,Andhra Pradesh
2024-08-26,33.7,27.0,0.0,24.2,Andhra Pradesh
2024-08-27,34.8,27.2,0.2,22.7,Andhra Pradesh
2024-08-28,33.7,27.0,0.5,22.7,Andhra Pradesh
2024-08-29,34.1,27.4,0.0,19.3,Andhra Pradesh
2024-08-30,28.0,24.6,32.5,21.7,Andhra Pradesh
2024-08-31,25.4,24.2,79.8,22.1,Andhra Pradesh
2024-09-01,30.2,24.7,45.1,27.0,Andhra Pradesh
2024-09-02,30.0,23.3,2.8,21.6,Andhra Pradesh
2024-09-03,32.1,24.8,0.8,17.4,Andhra Pradesh
2024-09-04,30.6,25.0,4.8,20.2,Andhra Pradesh
2024-09-05,31.5,25.1,8.9,16.8,Andhra Pradesh
2024-09-06,31.2,25.8,4.2,21.6,Andhra Pradesh
2024-09-07,30.2,25.8,2.3,20.6,Andhra Pradesh
2024-09-08,27.0,25.1,25.1,15.9,Andhra Pradesh
2024-09-09,27.8,24.8,9.3,16.9,Andhra Pradesh
2024-09-10,32.2,25.7,0.1,25.2,Andhra Pradesh
2024-09-11,33.1,25.6,0.0,22.7,Andhra Pradesh
2024-09-12,32.5,25.3,0.0,20.0,Andhra Pradesh
2024-09-13,32.0,24.6,0.0,19.4,Andhra Pradesh
2024-09-14,32.9,25.0,0.0,18.0,Andhra Pradesh
2024-09-15,33.7,25.1,0.0,16.5,Andhra Pradesh
2024-09-16,32.8,25.6,0.6,20.7,Andhra Pradesh
2024-09-17,33.4,25.0,0.0,19.7,Andhra Pradesh
2024-09-18,33.3,23.9,0.8,13.3,Andhra Pradesh
2024-09-19,33.8,25.0,0.0,9.6,Andhra Pradesh
2024-09-20,34.2,25.6,11.1,13.3,Andhra Pradesh
2024-09-21,30.9,24.5,4.9,15.5,Andhra Pradesh
2024-09-22,32.4,24.4,23.4,17.7,Andhra Pradesh
2024-09-23,32.2,24.8,10.0,13.0,Andhra Pradesh
2024-09-24,30.8,24.5,10.5,11.9,Andhra Pradesh
2024-09-25,31.7,24.6,6.8,14.1,Andhra Pradesh
2024-09-26,32.0,25.8,0.4,17.6,Andhra Pradesh
2024-09-27,32.6,25.7,0.3,8.5,Andhra Pradesh
2024-09-28,32.1,25.3,1.6,11.3,Andhra Pradesh
2024-09-29,32.0,24.3,5.3,13.2,Andhra Pradesh
2024-09-30,33.4,24.5,0.0,12.8,Andhra Pradesh
2024-10-01,33.6,24.5,0.0,12.2,Andhra Pradesh
2024-10-02,35.1,25.5,0.5,8.7,Andhra Pradesh
2024-10-03,34.9,26.4,1.3,13.9,Andhra Pradesh
2024-10-04,35.2,26.1,0.0,10.7,Andhra Pradesh
2024-10-05,34.9,25.5,0.7,9.1,Andhra Pradesh
2024-10-06,34.5,25.4,0.1,11.2,Andhra Pradesh
2024-10-07,33.3,24.3,0.9,14.6,Andhra Pradesh
2024-10-08,32.7,24.6,1.9,18.7,Andhra Pradesh
2024-10-09,31.9,24.8,6.0,15.9,Andhra Pradesh
2024-10-10,30.1,24.0,14.0,14.8,Andhra Pradesh
2024-10-11,30.9,24.0,5.0,14.1,Andhra Pradesh
2024-10-12,31.4,23.9,6.7,13.2,Andhra Pradesh
2024-10-13,32.4,24.0,1.4,16.4,Andhra Pradesh
2024-10-14,27.4,22.9,32.3,17.5,Andhra Pradesh
2024-10-15,28.5,24.2,14.4,14.6,Andhra Pradesh
2024-10-16,27.9,23.8,17.9,21.6,Andhra Pradesh
2024-10-17,31.1,23.8,4.2,17.5,Andhra Pradesh
2024-10-18,29.9,23.5,11.0,12.7,Andhra Pradesh
2024-10-19,29.3,24.1,8.9,13.9,Andhra Pradesh
2024-10-20,31.0,23.8,5.2,11.7,Andhra Pradesh
2024-10-21,30.9,23.7,8.4,7.9,Andhra Pradesh
2024-10-22,31.4,23.2,2.3,9.1,Andhra Pradesh
2024-10-23,32.4,23.3,0.0,12.1,Andhra Pradesh
2024-10-24,32.5,23.3,0.0,12.2,Andhra Pradesh
2024-10-25,32.6,21.9,0.0,13.2,Andhra Pradesh
2024-10-26,32.3,24.3,0.0,16.2,Andhra Pradesh
2024-10-27,32.8,23.7,0.0,10.4,Andhra Pradesh
2024-10-28,32.7,22.0,0.1,13.0,Andhra Pradesh
2024-10-29,32.9,22.7,0.0,12.2,Andhra Pradesh
2024-10-30,32.6,23.6,3.1,13.9,Andhra Pradesh
2024-10-31,31.4,22.9,7.0,10.8,Andhra Pradesh
2024-11-01,32.2,22.8,0.3,11.2,Andhra Pradesh
2024-11-02,32.1,22.8,0.1,12.2,Andhra Pradesh
2024-11-03,31.6,23.1,0.6,10.2,Andhra Pradesh
2024-11-04,32.8,22.7,0.0,10.6,Andhra Pradesh
2024-11-05,32.7,21.8,0.0,9.8,Andhra Pradesh
2024-11-06,33.1,22.7,0.0,11.2,Andhra Pradesh
2024-11-07,33.1,22.9,0.0,10.5,Andhra Pradesh
2024-11-08,33.1,23.2,0.2,12.9,Andhra Pradesh
2024-11-09,32.7,22.9,0.2,10.6,Andhra Pradesh
2024-11-10,33.4,23.0,0.6,11.7,Andhra Pradesh
2024-11-11,32.8,21.9,0.0,16.5,Andhra Pradesh
2024-11-12,29.3,24.0,13.7,16.5,Andhra Pradesh
2024-11-13,29.6,23.3,4.8,15.5,Andhra Pradesh
2024-11-14,29.0,23.8,14.2,12.2,Andhra Pradesh
2024-11-15,29.0,23.5,6.4,17.9,Andhra Pradesh
2024-11-16,30.4,23.2,0.9,11.2,Andhra Pradesh
2024-11-17,29.4,23.1,1.9,10.5,Andhra Pradesh
2024-11-18,29.5,22.2,0.3,15.1,Andhra Pradesh
2024-11-19,28.8,20.1,0.0,8.9,Andhra Pradesh
2024-11-20,28.3,19.2,0.0,10.3,Andhra Pradesh
2024-11-21,28.3,18.6,0.0,8.6,Andhra Pradesh
2024-11-22,29.2,17.7,0.0,8.1,Andhra Pradesh
2024-11-23,29.2,17.8,0.0,7.0,Andhra Pradesh
2024-11-24,29.7,18.7,0.0,6.9,Andhra Pradesh
2024-11-25,29.5,19.3,0.0,11.6,Andhra Pradesh
2024-11-26,30.0,20.9,0.0,14.4,Andhra Pradesh
2024-11-27,29.0,21.2,0.0,13.6,Andhra Pradesh
2024-11-28,28.5,19.0,0.0,15.1,Andhra Pradesh
2024-11-29,28.7,22.6,0.3,19.0,Andhra Pradesh
2024-11-30,27.3,23.2,4.4,25.5,Andhra Pradesh
2024-12-01,28.8,23.7,4.8,22.5,Andhra Pradesh
2024-12-02,27.5,22.8,32.3,18.7,Andhra Pradesh
2024-12-03,27.9,23.1,13.4,13.5,Andhra Pradesh
2024-12-04,28.6,23.8,3.5,11.9,Andhra Pradesh
2024-12-05,28.5,23.1,7.3,9.7,Andhra Pradesh
2023-01-02,11.7,2.3,0.8,7.9,Arunachal Pradesh
2023-01-03,12.6,2.1,0.0,8.3,Arunachal Pradesh
2023-01-04,12.7,2.3,0.0,8.7,Arunachal Pradesh
2023-01-05,14.2,2.1,0.0,7.5,Arunachal Pradesh
2023-01-06,15.7,5.1,0.0,7.0,Arunachal Pradesh
2023-01-07,16.6,4.9,0.0,7.3,Arunachal Pradesh
2023-01-08,15.2,5.7,0.0,8.3,Arunachal Pradesh
2023-01-09,14.8,5.1,0.0,7.6,Arunachal Pradesh
2023-01-10,14.4,5.5,0.0,7.9,Arunachal Pradesh
2023-01-11,13.9,5.3,0.0,9.8,Arunachal Pradesh
2023-01-12,12.7,4.7,2.7,9.1,Arunachal Pradesh
2023-01-13,9.2,4.8,6.0,7.2,Arunachal Pradesh
2023-01-14,8.5,1.8,5.2,9.0,Arunachal Pradesh
2023-01-15,6.6,4.6,7.5,5.5,Arunachal Pradesh
2023-01-16,7.7,1.2,3.8,8.6,Arunachal Pradesh
2023-01-17,8.6,1.3,1.8,7.7,Arunachal Pradesh
2023-01-18,7.4,1.6,2.4,5.4,Arunachal Pradesh
2023-01-19,10.5,1.7,0.0,8.9,Arunachal Pradesh
2023-01-20,11.5,1.2,0.0,8.2,Arunachal Pradesh
2023-01-21,10.4,1.5,0.0,9.2,Arunachal Pradesh
2023-01-22,10.4,4.4,0.7,8.4,Arunachal Pradesh
2023-01-23,10.3,5.2,0.0,7.4,Arunachal Pradesh
2023-01-24,12.9,3.6,0.0,8.4,Arunachal Pradesh
2023-01-25,13.7,3.8,0.0,9.4,Arunachal Pradesh
2023-01-26,13.8,4.7,0.0,8.7,Arunachal Pradesh
2023-01-27,14.2,5.3,0.0,8.8,Arunachal Pradesh
2023-01-28,14.1,5.8,0.1,8.1,Arunachal Pradesh
2023-01-29,15.6,6.2,0.0,8.9,Arunachal Pradesh
2023-01-30,17.4,6.5,0.0,7.4,Arunachal Pradesh
2023-01-31,16.1,8.3,0.0,8.8,Arunachal Pradesh
2023-02-01,15.6,6.3,0.0,10.1,Arunachal Pradesh
2023-02-02,14.8,6.1,0.5,8.1,Arunachal Pradesh
2023-02-03,15.3,5.5,0.0,10.4,Arunachal Pradesh
2023-02-04,16.0,6.7,0.0,10.0,Arunachal Pradesh
2023-02-05,14.1,6.3,0.2,7.8,Arunachal Pradesh
2023-02-06,11.9,5.8,10.1,5.4,Arunachal Pradesh
2023-02-07,9.9,4.7,24.7,10.1,Arunachal Pradesh
2023-02-08,8.8,3.9,2.0,6.5,Arunachal Pradesh
2023-02-09,9.3,3.1,1.4,4.8,Arunachal Pradesh
2023-02-10,9.3,3.4,0.0,3.3,Arunachal Pradesh
2023-02-11,8.6,6.1,2.7,4.2,Arunachal Pradesh
2023-02-12,9.8,6.4,11.3,10.2,Arunachal Pradesh
2023-02-13,11.3,4.6,3.7,9.5,Arunachal Pradesh
2023-02-14,13.5,2.9,0.0,9.4,Arunachal Pradesh
2023-02-15,15.6,4.0,0.0,7.6,Arunachal Pradesh
2023-02-16,16.0,6.9,0.0,7.7,Arunachal Pradesh
2023-02-17,17.1,7.3,0.0,8.2,Arunachal Pradesh
2023-02-18,17.0,8.0,0.0,9.7,Arunachal Pradesh
2023-02-19,16.4,8.1,0.6,8.4,Arunachal Pradesh
2023-02-20,14.8,8.2,5.3,8.2,Arunachal Pradesh
2023-02-21,12.2,8.4,20.5,5.4,Arunachal Pradesh
2023-02-22,11.4,8.4,26.8,13.0,Arunachal Pradesh
2023-02-23,12.0,6.9,17.3,5.8,Arunachal Pradesh
2023-02-24,13.0,6.6,0.7,8.7,Arunachal Pradesh
2023-02-25,15.7,5.8,0.2,8.9,Arunachal Pradesh
2023-02-26,15.8,6.3,0.6,8.2,Arunachal Pradesh
2023-02-27,14.0,6.3,7.8,11.6,Arunachal Pradesh
2023-02-28,12.4,5.4,1.4,10.8,Arunachal Pradesh
2023-03-01,15.0,6.9,0.3,11.2,Arunachal Pradesh
2023-03-02,14.8,7.5,3.1,8.1,Arunachal Pradesh
2023-03-03,16.7,6.2,1.0,7.6,Arunachal Pradesh
2023-03-04,17.4,7.2,0.1,8.2,Arunachal Pradesh
2023-03-05,17.6,9.2,0.2,6.8,Arunachal Pradesh
2023-03-06,15.5,9.8,23.4,8.5,Arunachal Pradesh
2023-03-07,15.1,6.6,2.5,9.0,Arunachal Pradesh
2023-03-08,17.9,7.6,0.0,8.7,Arunachal Pradesh
2023-03-09,17.7,9.2,0.0,10.2,Arunachal Pradesh
2023-03-10,17.3,8.5,1.0,9.1,Arunachal Pradesh
2023-03-11,18.4,8.4,0.1,8.1,Arunachal Pradesh
2023-03-12,18.4,9.0,0.2,9.7,Arunachal Pradesh
2023-03-13,19.2,8.7,0.0,9.5,Arunachal Pradesh
2023-03-14,18.6,8.3,5.3,9.4,Arunachal Pradesh
2023-03-15,14.3,7.6,23.3,14.3,Arunachal Pradesh
2023-03-16,14.0,6.0,5.1,10.2,Arunachal Pradesh
2023-03-17,15.6,6.7,1.3,9.4,Arunachal Pradesh
2023-03-18,14.8,7.9,25.5,7.9,Arunachal Pradesh
2023-03-19,13.6,7.4,11.7,6.5,Arunachal Pradesh
2023-03-20,13.0,7.4,26.5,7.3,Arunachal Pradesh
2023-03-21,13.0,6.9,20.2,8.8,Arunachal Pradesh
2023-03-22,11.1,6.6,16.3,10.4,Arunachal Pradesh
2023-03-23,11.6,7.8,15.7,8.2,Arunachal Pradesh
2023-03-24,13.0,5.5,2.5,9.7,Arunachal Pradesh
2023-03-25,15.1,8.1,5.4,7.3,Arunachal Pradesh
2023-03-26,12.8,7.3,7.2,7.1,Arunachal Pradesh
2023-03-27,15.4,9.5,7.9,14.3,Arunachal Pradesh
2023-03-28,15.2,7.9,7.0,13.7,Arunachal Pradesh
2023-03-29,15.1,6.2,11.7,7.1,Arunachal Pradesh
2023-03-30,14.4,7.7,5.2,7.9,Arunachal Pradesh
2023-03-31,16.6,7.9,4.7,8.6,Arunachal Pradesh
2023-04-01,13.6,7.6,20.3,7.6,Arunachal Pradesh
2023-04-02,11.7,8.5,17.5,9.7,Arunachal Pradesh
2023-04-03,12.2,7.7,7.4,9.8,Arunachal Pradesh
2023-04-04,12.7,7.7,12.4,9.5,Arunachal Pradesh
2023-04-05,14.7,8.7,4.5,8.7,Arunachal Pradesh
2023-04-06,15.7,8.4,2.0,8.8,Arunachal Pradesh
2023-04-07,16.0,8.6,0.4,8.1,Arunachal Pradesh
2023-04-08,18.5,10.9,0.7,9.7,Arunachal Pradesh
2023-04-09,18.1,11.4,2.9,7.2,Arunachal Pradesh
2023-04-10,17.7,11.9,1.8,9.4,Arunachal Pradesh
2023-04-11,18.2,10.8,1.5,7.6,Arunachal Pradesh
2023-04-12,19.7,11.9,0.7,9.8,Arunachal Pradesh
2023-04-13,20.1,12.8,0.7,9.4,Arunachal Pradesh
2023-04-14,21.9,11.5,0.3,9.0,Arunachal Pradesh
2023-04-15,22.8,13.4,0.1,12.9,Arunachal Pradesh
2023-04-16,21.5,15.0,9.1,9.4,Arunachal Pradesh
2023-04-17,20.4,12.9,5.3,12.6,Arunachal Pradesh
2023-04-18,20.3,12.5,9.5,10.9,Arunachal Pradesh
2023-04-19,19.7,11.6,23.8,13.0,Arunachal Pradesh
2023-04-20,17.9,11.3,33.0,9.4,Arunachal Pradesh
2023-04-21,17.2,10.4,26.0,9.0,Arunachal Pradesh
2023-04-22,16.5,10.3,9.4,11.1,Arunachal Pradesh
2023-04-23,16.4,9.3,8.5,11.1,Arunachal Pradesh
2023-04-24,17.1,9.0,1.6,8.8,Arunachal Pradesh
2023-04-25,18.9,8.7,1.1,9.0,Arunachal Pradesh
2023-04-26,17.5,10.8,4.1,8.8,Arunachal Pradesh
2023-04-27,17.6,10.1,17.2,9.4,Arunachal Pradesh
2023-04-28,16.5,10.8,15.3,9.9,Arunachal Pradesh
2023-04-29,16.2,10.2,37.8,8.4,Arunachal Pradesh
2023-04-30,16.9,10.1,12.1,9.0,Arunachal Pradesh
2023-05-01,16.7,11.3,7.5,10.6,Arunachal Pradesh
2023-05-02,16.9,11.4,12.2,11.5,Arunachal Pradesh
2023-05-03,17.4,9.5,9.3,11.0,Arunachal Pradesh
2023-05-04,16.2,10.1,9.1,9.6,Arunachal Pradesh
2023-05-05,16.0,11.0,14.6,11.7,Arunachal Pradesh
2023-05-06,15.8,12.0,17.2,11.5,Arunachal Pradesh
2023-05-07,18.2,11.0,11.5,11.4,Arunachal Pradesh
2023-05-08,18.2,10.4,4.5,8.7,Arunachal Pradesh
2023-05-09,19.7,12.1,5.2,10.8,Arunachal Pradesh
2023-05-10,19.3,11.5,19.3,10.5,Arunachal Pradesh
2023-05-11,19.7,12.2,8.9,13.4,Arunachal Pradesh
2023-05-12,20.2,11.0,6.8,13.8,Arunachal Pradesh
2023-05-13,22.8,10.7,0.6,9.5,Arunachal Pradesh
2023-05-14,21.9,11.6,0.1,17.3,Arunachal Pradesh
2023-05-15,18.0,12.1,5.2,11.0,Arunachal Pradesh
2023-05-16,17.5,12.3,24.1,8.6,Arunachal Pradesh
2023-05-17,17.6,11.8,11.9,7.7,Arunachal Pradesh
2023-05-18,17.4,12.1,2.2,7.4,Arunachal Pradesh
